seed,backend,seq_len,batch_id,batch_size,tokens,time_s,tokens_per_s,energy_j,energy_per_1k_tokens,mean_power_w,vram_peak_gb,loss,ppl
11,mem_efficient,1024,8,11,11264,0.8943785399999911,12594.219892619642,37.500627278311654,3.329246029679657,41.18483982683981,14.544921875,8.736506462097168,6226.106534592755
11,mem_efficient,1024,9,11,11264,0.8949042230000259,12586.821819031324,31.995171612544993,2.840480434352361,36.87817316017315,14.544921875,9.196039199829102,9858.006038655578
11,mem_efficient,1024,10,11,11264,0.8947491440000022,12589.003382159115,36.08799481605361,3.203834767050214,39.720887445887435,14.544921875,9.006237030029297,8153.781040724809
11,mem_efficient,1024,11,11,11264,0.9004244469999776,12509.655904533965,39.34358990020195,3.492861319265088,44.022935064935055,14.544921875,8.919659614562988,7477.543549527131
11,mem_efficient,1024,12,11,11264,0.9018167180000205,12490.342854788089,34.06582246647286,3.0243095229468095,38.93282316017316,14.544921875,8.727028846740723,6167.376640978445
11,mem_efficient,1024,13,11,11264,0.903458994999994,12467.638334820136,36.71304867119546,3.259326053905847,42.44852316017316,14.544921875,8.660950660705566,5773.020238121939
11,mem_efficient,1024,14,11,11264,0.8971276490000264,12555.626852605976,38.47707230756955,3.415933265941899,43.32017316017315,14.544921875,8.676230430603027,5861.908022026895
11,mem_efficient,1024,15,11,11264,0.8998452120000024,12517.708434503476,33.51411888308672,2.9753301565240338,37.09060173160172,14.544921875,8.697613716125488,5988.604642393819
11,mem_efficient,1024,16,11,11264,0.9016150610000295,12493.136469466797,39.69447941046265,3.524012731752721,43.81760173160173,14.544921875,8.573344230651855,5288.787172731853
11,mem_efficient,1024,17,11,11264,0.9003342130000078,12510.90965705632,33.68751500082209,2.9907239879991203,37.31479220779221,14.544921875,8.880192756652832,7188.1761710494175
11,mem_efficient,1024,18,11,11264,0.8989084870000283,12530.752755035057,39.61263887427662,3.5167470591509784,43.95498268398267,14.544921875,8.9031343460083,7354.990533920763
11,mem_efficient,1024,19,11,11264,0.900509650999993,12508.472271775894,35.034546798427776,3.1103113279854204,38.82098268398267,14.544921875,8.785161018371582,6536.525396768168
13,eafa,1024,0,11,11264,0.8993209520000391,12525.005644480425,36.41371136008027,3.23275136364349,42.34017316017315,14.544921875,8.829407691955566,6832.2388268945315
13,eafa,1024,1,11,11264,0.9059826760000078,12432.908816459425,34.897394247616184,3.0981351427216075,38.92902316017315,14.544921875,8.936184883117676,7602.138612851298
13,eafa,1024,2,11,11264,0.8992549619999863,12525.92476659603,40.49883266793717,3.5954219342984,44.91783982683982,14.544921875,8.678874969482422,5877.430581658278
13,eafa,1024,3,11,11264,0.9052250770000114,12443.314139429058,35.722884879689815,3.1714208877565535,39.328411255411254,14.544921875,8.815499305725098,6737.871182520829
13,eafa,1024,4,11,11264,0.9017368809999766,12491.448711190389,39.2573177043889,3.485202210972026,43.75222077922077,14.544921875,8.712523460388184,6078.562161443651
13,eafa,1024,5,11,11264,0.9018588069999964,12489.759940881793,35.099715073299315,3.116096863751715,38.76917316017315,14.544921875,9.194055557250977,9838.470660151888
13,eafa,1024,6,11,11264,0.9032565269999964,12470.432998044691,39.55943453081738,3.5120236621819405,44.07003030303029,14.544921875,8.811690330505371,6712.255613656259
13,eafa,1024,7,11,11264,0.9057334369999808,12436.330094325798,35.82355331802331,3.180358071557467,39.24650649350648,14.544921875,8.700091361999512,6003.460680378046
13,eafa,1024,8,11,11264,0.9029211649999525,12475.064752746817,37.54195737493134,3.3329152499051267,42.31145887445887,14.544921875,8.736506462097168,6226.106534592755
13,eafa,1024,9,11,11264,0.9058502270000304,12434.726695718566,36.12529152781,3.2071459097842685,39.18331601731601,14.544921875,9.196039199829102,9858.006038655578
13,eafa,1024,10,11,11264,0.903825849000043,12462.577843355599,36.98131223803742,3.283142066587129,41.406839826839814,14.544921875,9.006237030029297,8153.781040724809
13,eafa,1024,11,11,11264,0.9019634819999851,12488.310474636473,36.11712824947571,3.2064211869207844,39.31955411255411,14.544921875,8.919659614562988,7477.543549527131
13,eafa,1024,12,11,11264,0.9033583380000323,12469.027545522691,36.81432769080756,3.2683174441412963,40.96069696969697,14.544921875,8.727028846740723,6167.376640978445
13,eafa,1024,13,11,11264,0.906287801000019,12428.722959275232,36.80630610937944,3.267605300903715,40.49155411255409,14.544921875,8.660950660705566,5773.020238121939
13,eafa,1024,14,11,11264,0.9058628120000094,12434.553942148012,35.058331220303444,3.1124228711206894,38.62617316017316,14.544921875,8.676230430603027,5861.908022026895
13,eafa,1024,15,11,11264,0.9069363810000368,12419.834771188369,39.829042394676414,3.5359590194137445,44.11217316017316,14.544921875,8.697613716125488,5988.604642393819
13,eafa,1024,16,11,11264,0.9072510669999474,12415.526869808193,35.69753362756294,3.169170243924267,39.30769696969696,14.544921875,8.573344230651855,5288.787172731853
13,eafa,1024,17,11,11264,0.9036940089999916,12464.396009955295,40.10650793859332,3.560591968980231,44.46812554112554,14.544921875,8.880192756652832,7188.1761710494175
13,eafa,1024,18,11,11264,0.906614470999898,12424.244660000873,35.50164324577486,3.15177940747291,38.44374458874457,14.544921875,8.9031343460083,7354.990533920763
13,eafa,1024,19,11,11264,0.9065190369999527,12425.552625212644,35.12443950912767,3.1182918598302263,38.73812554112553,14.544921875,8.785161018371582,6536.525396768168
13,math,1024,0,11,11264,0.9103588979999131,12373.142092363089,37.18102007845544,3.300871810942422,41.588030303030294,14.544921875,8.829407691955566,6832.2388268945315
13,math,1024,1,11,11264,0.9150396969999974,12309.848454585715,36.869879998539034,3.2732492896430254,40.89027316017315,14.544921875,8.936184883117676,7602.138612851298
13,math,1024,2,11,11264,0.9054944140000316,12439.612907429384,35.20116739413476,3.125103639394066,38.67164935064934,14.544921875,8.678874969482422,5877.430581658278
13,math,1024,3,11,11264,0.902465073999906,12481.369445219298,37.49059104825581,3.3283550291420285,42.93291000227841,14.544921875,8.815499305725098,6737.871182520829
13,math,1024,4,11,11264,0.9112843839999414,12360.576125049372,35.55196521367004,3.156246911724968,39.866839826839815,14.544921875,8.712523460388184,6078.562161443651
13,math,1024,5,11,11264,0.905775134999999,12435.757579059635,38.20087546313349,3.3914129494969365,42.179554112554094,14.544921875,9.194055557250977,9838.470660151888
13,math,1024,6,11,11264,0.9056161699999166,12437.940457711833,35.19336489257677,3.124410945718818,38.65817316017315,14.544921875,8.811690330505371,6712.255613656259
13,math,1024,7,11,11264,0.9063140399999838,12428.363131172724,40.14532692005074,3.5640382563965503,44.15383982683982,14.544921875,8.700091361999512,6003.460680378046
13,math,1024,8,11,11264,0.9130355980000786,12336.868381334492,35.58867130900776,3.15950562047299,39.10169696969695,14.544921875,8.736506462097168,6226.106534592755
13,math,1024,9,11,11264,0.907804050999971,12407.96401777718,39.8813761015232,3.540605122649432,44.31964935064935,14.544921875,9.196039199829102,9858.006038655578
13,math,1024,10,11,11264,0.9118174299999282,12353.350165724389,35.461224782755586,3.1481911206281596,38.83441125541125,14.544921875,9.006237030029297,8153.781040724809
13,math,1024,11,11,11264,0.9112790919999725,12360.647905658676,35.11491736077004,3.117446498647909,38.85298268398268,14.544921875,8.919659614562988,7477.543549527131
13,math,1024,12,11,11264,0.9114350109999805,12358.533372161892,39.59000604971106,3.514737752992814,43.6077922077922,14.544921875,8.727028846740723,6167.376640978445
13,math,1024,13,11,11264,0.9074162050000041,12413.267404674516,35.23814176695842,3.128386165390485,38.45217316017316,14.544921875,8.660950660705566,5773.020238121939
13,math,1024,14,11,11264,0.9102346999999327,12374.830359687268,41.27995801578176,3.664768999980625,45.149601731601734,14.544921875,8.676230430603027,5861.908022026895
13,math,1024,15,11,11264,0.9110974709999482,12363.111915608248,37.351470576913975,3.3160041350243232,40.8100303030303,14.544921875,8.697613716125488,5988.604642393819
13,math,1024,16,11,11264,0.9109824490000165,12364.672900520169,33.766880835878894,2.997769960571635,37.14907792207792,14.544921875,8.573344230651855,5288.787172731853
13,math,1024,17,11,11264,0.9119587380000667,12351.436014201749,41.25427532769554,3.6624889317911524,45.08569696969697,14.544921875,8.880192756652832,7188.1761710494175
13,math,1024,18,11,11264,0.9120768459999908,12349.836583835517,35.11370877255306,3.117339202108759,37.929792207792204,14.544921875,8.9031343460083,7354.990533920763
13,math,1024,19,11,11264,0.9155132810000168,12303.480718156608,37.302086556389284,3.3116199002476283,41.48717316017315,14.544921875,8.785161018371582,6536.525396768168
13,mem_efficient,1024,0,11,11264,0.9109137909999845,12365.604858868792,37.28362866833293,3.309981238310807,41.69860173160172,14.544921875,8.829407691955566,6832.2388268945315
13,mem_efficient,1024,1,11,11264,0.9163723909999817,12291.946058859628,37.56372166093635,3.334847448591651,40.97828427128427,14.544921875,8.936184883117676,7602.138612851298
13,mem_efficient,1024,2,11,11264,0.913989966000031,12323.986497680673,35.088800533006825,3.115127888228589,38.18083982683983,14.544921875,8.678874969482422,5877.430581658278
13,mem_efficient,1024,3,11,11264,0.9125594500000034,12343.305414238994,41.99681589247235,3.728410501817503,45.76712554112554,14.544921875,8.815499305725098,6737.871182520829
13,mem_efficient,1024,4,11,11264,0.9167793760000222,12286.4893068883,35.86169952785797,3.1837446313794366,39.573363636363624,14.544921875,8.712523460388184,6078.562161443651
13,mem_efficient,1024,5,11,11264,0.9163254810000581,12292.575327826431,35.871624000598736,3.184625710280428,39.94469696969696,14.544921875,9.194055557250977,9838.470660151888
13,mem_efficient,1024,6,11,11264,0.9140427470000532,12323.274854452015,40.50780619583344,3.5962185898289634,44.1917922077922,14.544921875,8.811690330505371,6712.255613656259
13,mem_efficient,1024,7,11,11264,0.9137902159999385,12326.680459884414,35.244071158066056,3.1289125672998988,38.403506493506484,14.544921875,8.700091361999512,6003.460680378046
13,mem_efficient,1024,8,11,11264,0.9136371499999996,12328.74560759707,41.95730731709626,3.7249029933501654,45.718316017316006,14.544921875,8.736506462097168,6226.106534592755
13,mem_efficient,1024,9,11,11264,0.9166521569999304,12288.19450648045,37.692638872523936,3.3462925135408326,40.969696969696955,14.544921875,9.196039199829102,9858.006038655578
13,mem_efficient,1024,10,11,11264,0.9143065800000159,12319.718840916365,34.797248010587985,3.0892443191218026,38.14517316017315,14.544921875,9.006237030029297,8153.781040724809
13,mem_efficient,1024,11,11,11264,0.9157181289999698,12300.728404603171,41.15718114658505,3.653869064860179,45.09826839826839,14.544921875,8.919659614562988,7477.543549527131
13,mem_efficient,1024,12,11,11264,0.9192926690000149,12252.89875557554,36.209926757776564,3.2146596908537433,39.33036363636362,14.544921875,8.727028846740723,6167.376640978445
13,mem_efficient,1024,13,11,11264,0.9207656579999366,12233.297258791526,34.01623641911186,3.0199073525489935,37.42203030303029,14.544921875,8.660950660705566,5773.020238121939
13,mem_efficient,1024,14,11,11264,0.9164560950000578,12290.823380905433,39.19234012739399,3.479433605059836,43.039792207792196,14.544921875,8.676230430603027,5861.908022026895
13,mem_efficient,1024,15,11,11264,0.917138965999925,12281.672044889348,36.69085573162331,3.257355800037581,39.998744588744586,14.544921875,8.697613716125488,5988.604642393819
13,mem_efficient,1024,16,11,11264,0.9179217040000367,12271.199113077677,34.00989691887614,3.0193445418036347,37.277839826839816,14.544921875,8.573344230651855,5288.787172731853
13,mem_efficient,1024,17,11,11264,0.917239560999974,12280.325096008719,38.83555953160511,3.4477591913711922,43.21226839826839,14.544921875,8.880192756652832,7188.1761710494175
13,mem_efficient,1024,18,11,11264,0.9140669639999714,12322.948365520791,36.032626393782294,3.198919246607093,39.462220779220765,14.544921875,8.9031343460083,7354.990533920763
13,mem_efficient,1024,19,11,11264,0.9183371630000465,12265.64757893766,39.0800059242879,3.4694607532215826,43.22122077922077,14.544921875,8.785161018371582,6536.525396768168
